uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
25b446e2f02c11ef87fc8878734f76cf,4,1,40000,3,Acheron,Jiaoqiu,Pela,Gallagher,0,0,6,6.0,Potential
25b446e2f02c11ef87fc8878734f76cf,4,2,40000,3,Jing Yuan,Sunday,Robin,Huohuo,0,1,1,0.0,Potential
25b46d86f02c11ef8d538878734f76cf,4,1,37640,3,Rappa,Imaginary Trailblazer,Ruan Mei,Fugue,0,6,0,0.0,Universality
25b46d86f02c11ef8d538878734f76cf,4,2,32840,3,Feixiao,Robin,Aventurine,Herta,0,0,0,6.0,Radiance
25b46d87f02c11efa6e68878734f76cf,4,1,40000,3,Aglaea,Sunday,Robin,Ice Trailblazer,0,1,0,6.0,Universality
25b46d87f02c11efa6e68878734f76cf,4,2,25080,3,Acheron,Pela,Ruan Mei,Gallagher,0,6,0,6.0,Potential
25b46d88f02c11efa4cc8878734f76cf,4,1,32120,3,Jade,Blade,Bailu,Bronya,1,0,1,3.0,Universality
25b46d88f02c11efa4cc8878734f76cf,4,2,33280,3,Acheron,Fu Xuan,Jiaoqiu,Sunday,0,1,0,0.0,Potential
25b46d89f02c11ef90768878734f76cf,4,1,27280,3,Acheron,Kafka,Sparkle,Fu Xuan,2,0,0,0.0,Potential
25b46d89f02c11ef90768878734f76cf,4,2,40000,3,The Herta,Herta,Ice Trailblazer,Huohuo,0,6,4,0.0,Potential
25b46d8af02c11ef8ff28878734f76cf,4,1,40000,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2,2,0,0.0,Potential
25b46d8af02c11ef8ff28878734f76cf,4,2,36960,3,The Herta,Sunday,Herta,Gallagher,0,0,6,6.0,Universality
25b46d8bf02c11ef98b28878734f76cf,4,1,40000,3,The Herta,Robin,Luocha,Jade,0,1,0,0.0,Potential
25b46d8bf02c11ef98b28878734f76cf,4,2,26280,3,Fugue,Imaginary Trailblazer,Lingsha,Ruan Mei,1,6,0,0.0,Universality
25b46d8cf02c11efbc418878734f76cf,4,1,25800,3,Lingsha,Ruan Mei,Fugue,Firefly,0,0,0,0.0,Universality
25b46d8cf02c11efbc418878734f76cf,4,2,35240,3,The Herta,Jade,Robin,Aventurine,0,0,0,0.0,Universality
25b46d8df02c11ef9af58878734f76cf,4,1,40000,3,Fugue,Rappa,Lingsha,Ruan Mei,1,2,0,1.0,Potential
25b46d8df02c11ef9af58878734f76cf,4,2,40000,3,Ice Trailblazer,The Herta,Fu Xuan,Herta,6,2,2,6.0,Universality
25bdb95ef02c11ef8e4a8878734f76cf,4,1,26920,2,Jing Yuan,Sunday,Sparkle,Huohuo,0,0,0,0.0,Universality
25bdb95ef02c11ef8e4a8878734f76cf,4,2,27240,2,Argenti,Himeko,Robin,Aventurine,1,6,0,0.0,Potential
25bdb95ff02c11efaee68878734f76cf,4,1,15760,1,Acheron,Aventurine,Pela,Silver Wolf,0,0,6,0.0,Potential
25bdb95ff02c11efaee68878734f76cf,4,2,30440,1,The Herta,Herta,Ice Trailblazer,Huohuo,0,6,6,0.0,Universality
25bdb960f02c11efbcf38878734f76cf,4,1,24080,3,Acheron,Kafka,Black Swan,Fu Xuan,0,0,0,0.0,Potential
25bdb960f02c11efbcf38878734f76cf,4,2,36800,3,The Herta,Herta,Ice Trailblazer,Luocha,0,6,5,0.0,Universality
25b46d8ef02c11efa1578878734f76cf,4,1,26480,3,Jade,Aventurine,Sunday,Acheron,0,1,0,0.0,Universality
25b46d8ef02c11efa1578878734f76cf,4,2,35440,3,Huohuo,Robin,Herta,The Herta,0,0,6,0.0,Universality
25bdb961f02c11ef9ef38878734f76cf,4,1,24000,2,Rappa,Gallagher,Ruan Mei,Fugue,0,6,0,0.0,Universality
25bdb961f02c11ef9ef38878734f76cf,4,2,32320,2,The Herta,Ice Trailblazer,Huohuo,Herta,0,6,0,6.0,Universality
25b46d8ff02c11efa5448878734f76cf,4,1,24280,2,Acheron,Black Swan,Kafka,Gallagher,0,0,0,5.0,Potential
25b46d8ff02c11efa5448878734f76cf,4,2,30520,2,Ruan Mei,Rappa,Lingsha,Fugue,0,0,0,1.0,Universality
25b46d90f02c11ef8a5a8878734f76cf,4,1,40000,3,Firefly,Fugue,Lingsha,Ruan Mei,6,1,1,1.0,Universality
25b46d90f02c11ef8a5a8878734f76cf,4,2,40000,3,The Herta,Herta,Ice Trailblazer,Himeko,2,6,6,1.0,Universality
25b46d91f02c11efb6ce8878734f76cf,4,1,38000,3,Acheron,Jiaoqiu,Fu Xuan,Ice Trailblazer,0,0,0,6.0,Potential
25b46d91f02c11efb6ce8878734f76cf,4,2,39200,3,The Herta,Herta,Aventurine,Robin,0,6,0,0.0,Potential
25b46d92f02c11ef82708878734f76cf,4,1,24120,3,Serval,Fugue,Ruan Mei,Gallagher,6,0,0,6.0,Potential
