uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
daa4c7fa983f11efbfca8878734f76cf,4,1,3146,3,Gallagher,Blade,Robin,Imaginary March 7th,2.0,0.0,0.0,6.0,Total Dominion
daa4c7fa983f11efbfca8878734f76cf,4,2,3712,3,Kafka,Jiaoqiu,Acheron,Ruan Mei,0.0,0.0,0.0,0.0,Swift Eradication
daa4c7fb983f11ef8ec38878734f76cf,4,1,3672,3,Feixiao,Imaginary March 7th,Robin,Luocha,0.0,6.0,0.0,0.0,Turn of Luck
daa4c7fb983f11ef8ec38878734f76cf,4,2,3445,3,Imaginary Trailblazer,Firefly,Ruan Mei,Gallagher,6.0,0.0,0.0,6.0,Breed War with War
daa4c7fc983f11efa0608878734f76cf,4,1,3605,3,Imaginary Trailblazer,Firefly,Lingsha,Ruan Mei,6.0,2.0,0.0,0.0,Impassioned Spirits
daa4c7fc983f11efa0608878734f76cf,4,2,3359,3,Sparkle,Acheron,Fu Xuan,Kafka,0.0,2.0,0.0,0.0,Breed War with War
daa4c7fd983f11efb95d8878734f76cf,4,1,3519,3,Acheron,Jiaoqiu,Sparkle,Aventurine,2.0,0.0,2.0,0.0,Impassioned Spirits
daa4c7fd983f11efb95d8878734f76cf,4,2,3551,3,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,2.0,1.0,3.0,6.0,Breed War with War
daa4c7fe983f11ef8d638878734f76cf,4,1,1243,0,Jade,Himeko,Robin,Lingsha,0.0,0.0,1.0,0.0,Turn of Luck
daa4c7fe983f11ef8d638878734f76cf,4,2,0,0,,,,,,,,,
daa4c7ff983f11ef88598878734f76cf,4,1,3100,3,Lingsha,Firefly,Ruan Mei,Himeko,0.0,0.0,1.0,1.0,Impassioned Spirits
daa4c7ff983f11ef88598878734f76cf,4,2,3559,3,Gallagher,Rappa,Imaginary Trailblazer,Asta,3.0,2.0,6.0,6.0,Breed War with War
daa4c800983f11ef87328878734f76cf,4,1,1000,0,Aventurine,Yukong,Sparkle,Dan Heng • Imbibitor Lunae,0.0,6.0,0.0,2.0,Total Dominion
daa4c800983f11ef87328878734f76cf,4,2,934,0,Gallagher,Ruan Mei,Imaginary Trailblazer,Himeko,0.0,0.0,6.0,5.0,Breed War with War
daa4eecd983f11ef88e88878734f76cf,4,1,3120,2,Dr. Ratio,Topaz & Numby,Ruan Mei,Aventurine,0.0,1.0,1.0,0.0,Turn of Luck
daa4eecd983f11ef88e88878734f76cf,4,2,2763,2,Rappa,Imaginary Trailblazer,Bronya,Luocha,0.0,3.0,3.0,0.0,Breed War with War
daa4eece983f11ef90e68878734f76cf,4,1,3685,3,Feixiao,Robin,Aventurine,Topaz & Numby,1.0,0.0,0.0,0.0,Turn of Luck
daa4eece983f11ef90e68878734f76cf,4,2,3582,3,Gallagher,Rappa,Imaginary Trailblazer,Ruan Mei,4.0,0.0,6.0,0.0,Breed War with War
daa4eecf983f11efb1388878734f76cf,4,1,3353,3,Dr. Ratio,Imaginary March 7th,Lingsha,Tingyun,0.0,6.0,1.0,6.0,Turn of Luck
daa4eecf983f11efb1388878734f76cf,4,2,3730,3,Firefly,Imaginary Trailblazer,Gallagher,Ruan Mei,6.0,6.0,6.0,1.0,Breed War with War
daa4eed0983f11ef98848878734f76cf,4,1,3400,3,Feixiao,Moze,Aventurine,Robin,0.0,2.0,0.0,0.0,Turn of Luck
