uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
1b7098762fd111ef92ab28c2dd2980ba,4,1,3757,3,Acheron,Silver Wolf,Fu Xuan,Sparkle,1,0.0,2.0,0.0,Moment of Termination
1b7098762fd111ef92ab28c2dd2980ba,4,2,3747,3,Firefly,Ruan Mei,Imaginary Trailblazer,Bronya,2,1.0,6.0,2.0,Sundered Paradise
1b70bf9f2fd111ef989b28c2dd2980ba,4,1,3651,3,Acheron,Sparkle,Fu Xuan,Silver Wolf,6,2.0,0.0,1.0,Moment of Termination
1b70bf9f2fd111ef989b28c2dd2980ba,4,2,3452,3,Firefly,Ruan Mei,Aventurine,Imaginary Trailblazer,0,1.0,0.0,2.0,Sundered Paradise
1b70bfa02fd111ef9ea928c2dd2980ba,4,1,3374,3,Acheron,Silver Wolf,Pela,Fu Xuan,0,0.0,6.0,1.0,Moment of Termination
1b70bfa02fd111ef9ea928c2dd2980ba,4,2,3650,3,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,0,3.0,0.0,6.0,Sundered Paradise
1b70bfa12fd111ef9ae128c2dd2980ba,4,1,3500,3,Acheron,Sparkle,Pela,Fu Xuan,2,2.0,6.0,6.0,Moment of Termination
1b70bfa12fd111ef9ae128c2dd2980ba,4,2,3794,3,Imaginary Trailblazer,Firefly,Aventurine,Ruan Mei,6,6.0,2.0,2.0,Sundered Paradise
1b70bfa22fd111ef891028c2dd2980ba,4,1,3052,3,Acheron,Black Swan,Silver Wolf,Fu Xuan,0,0.0,1.0,0.0,Moment of Termination
1b70bfa22fd111ef891028c2dd2980ba,4,2,3679,3,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,6,6.0,0.0,6.0,Sundered Paradise
1b70bfa32fd111ef8c8428c2dd2980ba,4,1,0,0,Tingyun,Seele,Fu Xuan,Sparkle,6,0.0,0.0,0.0,Persistence of Decay
1b70bfa42fd111ef82b728c2dd2980ba,4,1,3287,3,Seele,Sparkle,Fu Xuan,Silver Wolf,2,0.0,0.0,1.0,Moment of Termination
1b70bfa42fd111ef82b728c2dd2980ba,4,2,3516,3,Ruan Mei,Boothill,Imaginary Trailblazer,Gallagher,0,0.0,3.0,6.0,Sundered Paradise
1b70bfa52fd111efa9c028c2dd2980ba,4,1,3450,3,Acheron,Kafka,Black Swan,Fu Xuan,1,2.0,0.0,0.0,Moment of Termination
1b70bfa52fd111efa9c028c2dd2980ba,4,2,3621,3,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,2,1.0,2.0,6.0,Sundered Paradise
1b70bfa62fd111ef95a828c2dd2980ba,4,1,48,0,Jing Yuan,Tingyun,Blade,Fu Xuan,0,6.0,0.0,0.0,Moment of Termination
1b70bfa62fd111ef95a828c2dd2980ba,4,2,3245,0,Boothill,Aventurine,Imaginary Trailblazer,Bronya,0,0.0,6.0,1.0,Sundered Paradise
1b70bfa72fd111efa98828c2dd2980ba,4,1,3422,3,Acheron,Fu Xuan,Silver Wolf,Black Swan,0,1.0,0.0,0.0,Moment of Termination
1b70bfa72fd111efa98828c2dd2980ba,4,2,3386,3,Boothill,Ruan Mei,Imaginary Trailblazer,Gallagher,0,0.0,6.0,6.0,Sundered Paradise
1b70bfa82fd111ef859128c2dd2980ba,4,1,212,0,Acheron,Pela,Silver Wolf,Bailu,1,6.0,0.0,2.0,Moment of Termination
1b70bfa92fd111efba2328c2dd2980ba,4,1,3389,3,Fu Xuan,Sparkle,Kafka,Acheron,0,0.0,0.0,2.0,Moment of Termination
1b70bfa92fd111efba2328c2dd2980ba,4,2,3546,3,Gallagher,Ruan Mei,Imaginary Trailblazer,Firefly,6,0.0,3.0,1.0,Sundered Paradise
