uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
3e1d1e5b08aa11f0b0db8878734f76cf,4,1,36600,3,Acheron,Herta,Jiaoqiu,Ruan Mei,0,6,0,0.0,Evince
3e1d1e5b08aa11f0b0db8878734f76cf,4,2,40000,3,Jing Yuan,Sunday,Robin,Gallagher,0,1,1,6.0,Sanity
3e1d308f08aa11f0bb038878734f76cf,4,1,40000,3,Rappa,Imaginary Trailblazer,Ruan Mei,Fugue,0,6,0,0.0,Gnosis
3e1d308f08aa11f0bb038878734f76cf,4,2,40000,3,Herta,Robin,Tribbie,Aventurine,6,1,1,0.0,Evince
3e1d316b08aa11f0b8588878734f76cf,4,1,25520,3,Herta,Himeko,Tribbie,Gallagher,5,2,0,6.0,Evince
3e1d316b08aa11f0b8588878734f76cf,4,2,37600,3,Sunday,Aglaea,Robin,Luocha,1,0,1,0.0,Evince
3e1d31e608aa11f0a7a58878734f76cf,4,1,40000,3,The Herta,Herta,Tribbie,Lingsha,0,6,0,0.0,Evince
3e1d31e608aa11f0a7a58878734f76cf,4,2,21600,3,Sunday,Jing Yuan,Sparkle,Huohuo,0,0,0,0.0,Evince
3e1d322208aa11f09f068878734f76cf,4,1,40000,3,The Herta,Tribbie,Herta,Gallagher,0,0,6,6.0,Evince
3e1d322208aa11f09f068878734f76cf,4,2,40000,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2,2,0,0.0,Evince
3e1d328708aa11f098428878734f76cf,4,1,40000,3,The Herta,Jade,Lingsha,Tribbie,0,0,0,0.0,Evince
3e1d328708aa11f098428878734f76cf,4,2,27080,3,Jiaoqiu,Aventurine,Sparkle,Acheron,0,0,0,0.0,Sanity
3e1d32b708aa11f08e9c8878734f76cf,4,1,40000,3,Ice Trailblazer,The Herta,Lingsha,Herta,6,2,0,6.0,Evince
3e1d32b708aa11f08e9c8878734f76cf,4,2,31840,3,Sunday,Aglaea,Robin,Fu Xuan,1,0,0,2.0,Evince
3e1d32e808aa11f0a68f8878734f76cf,4,1,27840,2,The Herta,Robin,Herta,Aventurine,0,0,6,0.0,Evince
3e1d32e808aa11f0a68f8878734f76cf,4,2,25280,2,Jing Yuan,Sunday,Sparkle,Huohuo,0,0,0,0.0,Evince
3e21fe0508aa11f0a8588878734f76cf,4,1,38560,2,The Herta,Herta,Tribbie,Huohuo,0,6,0,0.0,Sanity
3e21fe0508aa11f0a8588878734f76cf,4,2,13320,2,Acheron,Aventurine,Pela,Silver Wolf,0,0,6,0.0,Sanity
3e21fe4408aa11f0962d8878734f76cf,4,1,32200,2,The Herta,Ice Trailblazer,Herta,Luocha,0,6,6,0.0,Evince
3e21fe4408aa11f0962d8878734f76cf,4,2,18320,2,Acheron,Silver Wolf,Pela,Fu Xuan,0,0,6,0.0,Evince
3e1d332308aa11f09d4e8878734f76cf,4,1,27880,2,Ruan Mei,Herta,The Herta,Aventurine,0,6,0,1.0,Evince
3e1d332308aa11f09d4e8878734f76cf,4,2,28320,2,Huohuo,Robin,Jade,Aglaea,0,0,0,0.0,Evince
3e1d335a08aa11f0b0108878734f76cf,4,1,28360,2,Gallagher,Rappa,Imaginary Trailblazer,Ruan Mei,6,0,6,0.0,Gnosis
3e1d335a08aa11f0b0108878734f76cf,4,2,30440,2,The Herta,Tribbie,Herta,Huohuo,0,0,6,0.0,Gnosis
3e1d33b808aa11f097f58878734f76cf,4,1,40000,3,Firefly,Fugue,Lingsha,Ruan Mei,6,1,1,1.0,Gnosis
3e1d33b808aa11f097f58878734f76cf,4,2,40000,3,The Herta,Herta,Ice Trailblazer,Tribbie,2,6,6,1.0,Evince
3e1d33e708aa11f0b2298878734f76cf,4,1,32520,2,The Herta,Herta,Aventurine,Ice Trailblazer,0,6,0,6.0,Evince
3e1d33e708aa11f0b2298878734f76cf,4,2,17520,2,Clara,Imaginary March 7th,Fu Xuan,Robin,1,6,0,0.0,Evince
3e1d341308aa11f081358878734f76cf,4,1,30800,3,Himeko,Fugue,Ruan Mei,Herta,6,0,0,6.0,Evince
3e1d341308aa11f081358878734f76cf,4,2,31320,3,Argenti,Sparkle,Tingyun,Huohuo,0,0,6,1.0,Gnosis
3e1d344308aa11f0ade58878734f76cf,4,1,33960,3,Acheron,Sparkle,Aventurine,Pela,2,2,0,6.0,Evince
3e1d344308aa11f0ade58878734f76cf,4,2,40000,3,The Herta,Tribbie,Serval,Huohuo,2,1,6,1.0,Evince
3e1d347308aa11f0a8208878734f76cf,4,1,40000,3,The Herta,Herta,Sparkle,Fu Xuan,2,6,2,0.0,Evince
3e1d347308aa11f0a8208878734f76cf,4,2,33440,3,Rappa,Fugue,Lingsha,Ruan Mei,0,1,1,0.0,Gnosis
3e1d34a108aa11f099658878734f76cf,4,1,27640,3,Himeko,Herta,Ruan Mei,Aventurine,1,6,1,1.0,Evince
3e1d34a108aa11f099658878734f76cf,4,2,40000,3,The Herta,Jade,Tribbie,Fu Xuan,2,1,1,1.0,Evince
3e1d34d008aa11f08cf28878734f76cf,4,1,27520,3,Rappa,Fugue,Ruan Mei,Gallagher,0,1,0,2.0,Gnosis
3e1d34d008aa11f08cf28878734f76cf,4,2,40000,3,Jade,The Herta,Ice Trailblazer,Lynx,0,0,6,6.0,Evince
3e1d34fd08aa11f0a9fd8878734f76cf,4,1,40000,3,Seele,Sparkle,Tribbie,Sunday,6,2,1,1.0,Evince
3e1d34fd08aa11f0a9fd8878734f76cf,4,2,40000,3,The Herta,Robin,Herta,Ice Trailblazer,2,1,6,6.0,Evince
3e1d353908aa11f091368878734f76cf,4,1,27280,3,Kafka,Black Swan,Tribbie,Acheron,6,0,0,0.0,Evince
3e1d353908aa11f091368878734f76cf,4,2,33240,3,Aglaea,Sunday,Robin,Huohuo,0,0,0,0.0,Sanity
