uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
01f430c8e5bd11ef9dca8878734f76cf,4,1,40000,3,Acheron,Jiaoqiu,Pela,Gallagher,0,0,6,6.0,Potential
01f430c8e5bd11ef9dca8878734f76cf,4,2,40000,3,Jing Yuan,Sunday,Robin,Huohuo,0,1,1,0.0,Potential
01f430c9e5bd11ef8eb78878734f76cf,4,1,37640,3,Rappa,Imaginary Trailblazer,Ruan Mei,Fugue,0,6,0,0.0,Universality
01f430c9e5bd11ef8eb78878734f76cf,4,2,32840,3,Feixiao,Robin,Aventurine,Herta,0,0,0,6.0,Radiance
01f430cae5bd11efb9208878734f76cf,4,1,32120,3,Jade,Blade,Bailu,Bronya,1,0,1,3.0,Universality
01f430cae5bd11efb9208878734f76cf,4,2,33280,3,Acheron,Fu Xuan,Jiaoqiu,Sunday,0,1,0,0.0,Potential
01f430cbe5bd11ef92cc8878734f76cf,4,1,34680,3,Jing Yuan,Sunday,Robin,Luocha,0,1,0,0.0,Radiance
01f430cbe5bd11ef92cc8878734f76cf,4,2,26120,3,Acheron,Pela,Ruan Mei,Gallagher,0,6,0,6.0,Potential
01f430cce5bd11ef9c138878734f76cf,4,1,27280,3,Acheron,Kafka,Sparkle,Fu Xuan,2,0,0,0.0,Potential
01f430cce5bd11ef9c138878734f76cf,4,2,40000,3,The Herta,Herta,Ice Trailblazer,Huohuo,0,6,4,0.0,Potential
01f430cde5bd11efa7488878734f76cf,4,1,40000,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2,2,0,0.0,Potential
01f430cde5bd11efa7488878734f76cf,4,2,36960,3,The Herta,Sunday,Herta,Gallagher,0,0,6,6.0,Universality
01f430cee5bd11efb5bf8878734f76cf,4,1,40000,3,The Herta,Robin,Luocha,Jade,0,1,0,0.0,Potential
01f430cee5bd11efb5bf8878734f76cf,4,2,26280,3,Fugue,Imaginary Trailblazer,Lingsha,Ruan Mei,1,6,0,0.0,Universality
01f430cfe5bd11efbd118878734f76cf,4,1,40000,3,Fugue,Rappa,Lingsha,Ruan Mei,1,2,0,1.0,Potential
01f430cfe5bd11efbd118878734f76cf,4,2,40000,3,Ice Trailblazer,The Herta,Fu Xuan,Herta,6,2,2,6.0,Universality
01f430d0e5bd11ef97e08878734f76cf,4,1,26920,2,Jing Yuan,Sunday,Sparkle,Huohuo,0,0,0,0.0,Universality
01f430d0e5bd11ef97e08878734f76cf,4,2,27240,2,Argenti,Himeko,Robin,Aventurine,1,6,0,0.0,Potential
01f430d1e5bd11ef98298878734f76cf,4,1,26480,3,Jade,Aventurine,Sunday,Acheron,0,1,0,0.0,Universality
01f430d1e5bd11ef98298878734f76cf,4,2,35440,3,Huohuo,Robin,Herta,The Herta,0,0,6,0.0,Universality
01f430d2e5bd11efb9698878734f76cf,4,1,24280,2,Acheron,Black Swan,Kafka,Gallagher,0,0,0,5.0,Potential
01f430d2e5bd11efb9698878734f76cf,4,2,30520,2,Ruan Mei,Rappa,Lingsha,Fugue,0,0,0,1.0,Universality
01f430d3e5bd11efab698878734f76cf,4,1,40000,3,Firefly,Fugue,Lingsha,Ruan Mei,6,1,1,1.0,Universality
01f430d3e5bd11efab698878734f76cf,4,2,40000,3,The Herta,Herta,Ice Trailblazer,Himeko,2,6,6,1.0,Universality
01f430d4e5bd11efb69a8878734f76cf,4,1,38000,3,Acheron,Jiaoqiu,Fu Xuan,Ice Trailblazer,0,0,0,6.0,Potential
01f430d4e5bd11efb69a8878734f76cf,4,2,39200,3,The Herta,Herta,Aventurine,Robin,0,6,0,0.0,Potential
01f430d5e5bd11ef8cab8878734f76cf,4,1,40000,3,Acheron,Sparkle,Aventurine,Pela,2,2,0,6.0,Potential
01f430d5e5bd11ef8cab8878734f76cf,4,2,40000,3,The Herta,Hanya,Serval,Huohuo,2,6,6,1.0,Universality
01f430d6e5bd11ef86608878734f76cf,4,1,36800,3,Acheron,Sparkle,Pela,Fu Xuan,2,2,6,0.0,Potential
01f430d6e5bd11ef86608878734f76cf,4,2,40000,3,The Herta,Ice Trailblazer,Herta,Lingsha,2,1,6,1.0,Universality
01f430d7e5bd11ef88938878734f76cf,4,1,40000,3,Robin,The Herta,Fu Xuan,Jade,0,2,1,1.0,Universality
01f430d7e5bd11ef88938878734f76cf,4,2,25680,3,Himeko,Aventurine,Herta,Ruan Mei,1,1,6,1.0,Radiance
01f430d8e5bd11ef88328878734f76cf,4,1,31440,3,Aglaea,Sunday,Robin,Huohuo,0,0,0,0.0,Universality
01f430d8e5bd11ef88328878734f76cf,4,2,28840,3,Acheron,Kafka,Black Swan,Gallagher,0,6,0,4.0,Potential
