uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
3e1d1e5b08aa11f0b0db8878734f76cf,4,1,3814,3,Feixiao,Imaginary March 7th,Robin,Sunday,0.0,6.0,1.0,1.0,Turn of Luck
3e1d1e5b08aa11f0b0db8878734f76cf,4,2,3653,3,Acheron,Jiaoqiu,Pela,Gallagher,0.0,0.0,6.0,6.0,Teaching and Learning Go Banana in Peel
3e1d308f08aa11f0bb038878734f76cf,4,1,3818,3,Feixiao,Ice Trailblazer,Robin,Imaginary March 7th,0.0,6.0,1.0,6.0,Turn of Luck
3e1d308f08aa11f0bb038878734f76cf,4,2,3713,3,Tribbie,Mydei,Sunday,Gallagher,1.0,1.0,0.0,6.0,Teaching and Learning Go Banana in Peel
3e21fdb908aa11f083618878734f76cf,4,1,2567,0,Acheron,Jiaoqiu,Ruan Mei,Aventurine,0.0,1.0,1.0,1.0,Battlefield of Wits
3e21fdb908aa11f083618878734f76cf,4,2,1157,0,Dan Heng • Imbibitor Lunae,Jingliu,Sparkle,Luocha,0.0,0.0,0.0,1.0,Teaching and Learning Go Banana in Peel
3e1d311908aa11f0b0e38878734f76cf,4,1,3383,3,Feixiao,Robin,Aventurine,Topaz & Numby,0.0,0.0,0.0,0.0,Turn of Luck
3e1d311908aa11f0b0e38878734f76cf,4,2,3490,3,The Herta,Tribbie,Fu Xuan,Jade,0.0,0.0,0.0,0.0,Teach By Banaxample
3e1d316b08aa11f0b8588878734f76cf,4,1,3802,3,Feixiao,Imaginary March 7th,Robin,Bronya,0.0,6.0,1.0,2.0,Turn of Luck
3e1d316b08aa11f0b8588878734f76cf,4,2,3574,3,Aglaea,Sunday,Ice Trailblazer,Tribbie,0.0,1.0,6.0,0.0,Teach By Banaxample
3e1d31a708aa11f09a6f8878734f76cf,4,1,3592,3,Boothill,Sunday,Fugue,Ruan Mei,0.0,0.0,0.0,0.0,Daring Wager
3e1d31a708aa11f09a6f8878734f76cf,4,2,3480,3,Acheron,Jiaoqiu,Fu Xuan,Pela,0.0,0.0,1.0,6.0,Teaching and Learning Go Banana in Peel
3e1d31e608aa11f0a7a58878734f76cf,4,1,3152,3,Firefly,Imaginary Trailblazer,Lingsha,Ruan Mei,2.0,6.0,0.0,0.0,Daring Wager
