uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
b20fc502621511efa48528c2dd2980ba,4,1,40000,3,Jade,Blade,Gallagher,Robin,1,0.0,2.0,0.0,Expostulation
b20fc502621511efa48528c2dd2980ba,4,2,40000,3,Acheron,Kafka,Fu Xuan,Black Swan,0,0.0,1.0,1.0,Calumny
b20fc503621511efac8b28c2dd2980ba,4,1,35600,3,Herta,Clara,Robin,Gallagher,5,0.0,0.0,6.0,Expostulation
b20fc503621511efac8b28c2dd2980ba,4,2,28826,3,Acheron,Pela,Ruan Mei,Luocha,0,6.0,0.0,0.0,Rupture
b20fc504621511ef846528c2dd2980ba,4,1,32863,3,Pela,Acheron,Fu Xuan,Sparkle,6,2.0,0.0,0.0,Rupture
b20fc504621511ef846528c2dd2980ba,4,2,27252,3,Imaginary Trailblazer,Firefly,Gallagher,Ruan Mei,6,2.0,6.0,0.0,Rupture
b20fc505621511efb64f28c2dd2980ba,4,1,40000,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2,2.0,0.0,0.0,Calumny
b20fc505621511efb64f28c2dd2980ba,4,2,30946,3,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,2,1.0,2.0,6.0,Calumny
b20fc506621511efa20f28c2dd2980ba,4,1,40000,3,Aventurine,Argenti,Robin,Jade,0,1.0,0.0,0.0,Rupture
b20fc506621511efa20f28c2dd2980ba,4,2,24066,3,Huohuo,Himeko,Ruan Mei,Serval,0,5.0,0.0,6.0,Rupture
b20fc507621511efa17628c2dd2980ba,4,1,36450,3,Fu Xuan,Jade,Ruan Mei,Herta,0,0.0,0.0,6.0,Expostulation
b20fc507621511efa17628c2dd2980ba,4,2,31379,3,Huohuo,Robin,Yunli,Tingyun,0,0.0,0.0,6.0,Expostulation
b20fc508621511ef9d4128c2dd2980ba,4,1,26052,1,Jade,Seele,Sparkle,Fu Xuan,0,0.0,0.0,0.0,Calumny
b20fc508621511ef9d4128c2dd2980ba,4,2,22424,1,Guinaifen,Kafka,Ruan Mei,Luocha,6,0.0,1.0,0.0,Calumny
b20fc509621511efbe2728c2dd2980ba,4,1,40000,3,Firefly,Imaginary Trailblazer,Ruan Mei,Herta,6,6.0,1.0,6.0,Calumny
b20fc509621511efbe2728c2dd2980ba,4,2,31100,3,Kafka,Black Swan,Himeko,Gallagher,2,1.0,0.0,6.0,Calumny
b20fc50a621511efac3f28c2dd2980ba,4,1,30409,3,Robin,Herta,Aventurine,Himeko,0,6.0,0.0,0.0,Expostulation
b20fc50a621511efac3f28c2dd2980ba,4,2,33689,3,Acheron,Ruan Mei,Kafka,Gallagher,0,0.0,0.0,6.0,Rupture
b20fc50b621511efaced28c2dd2980ba,4,1,40000,3,Yunli,Lynx,Robin,Jade,1,6.0,0.0,0.0,Expostulation
b20fc50b621511efaced28c2dd2980ba,4,2,40000,3,Fu Xuan,Black Swan,Kafka,Acheron,0,1.0,0.0,2.0,Calumny
b20fc50c621511ef9fce28c2dd2980ba,4,1,40000,3,Jade,Yunli,Fu Xuan,Sparkle,1,0.0,1.0,0.0,Expostulation
b20fc50c621511ef9fce28c2dd2980ba,4,2,40000,3,Himeko,Aventurine,Herta,Ruan Mei,0,0.0,6.0,1.0,Expostulation
b20fc50d621511efb3f028c2dd2980ba,4,1,26200,3,Jingliu,Himeko,Herta,Fu Xuan,0,0.0,6.0,0.0,Expostulation
b20fc50d621511efb3f028c2dd2980ba,4,2,33900,3,Acheron,Kafka,Serval,Gallagher,0,4.0,6.0,3.0,Rupture
b20fc50e621511efba9e28c2dd2980ba,4,1,40000,3,Acheron,Sparkle,Pela,Fu Xuan,2,0.0,6.0,0.0,Rupture
b20fc50e621511efba9e28c2dd2980ba,4,2,25770,3,Himeko,Herta,Ruan Mei,Imaginary March 7th,0,5.0,0.0,3.0,Expostulation
b20fc50f621511ef93fc28c2dd2980ba,4,1,40000,3,Robin,Yunli,Topaz & Numby,Fu Xuan,0,1.0,0.0,1.0,Expostulation
b20fc50f621511ef93fc28c2dd2980ba,4,2,35250,3,Huohuo,Himeko,Herta,Ruan Mei,2,1.0,6.0,1.0,Rupture
b20fc510621511efa8d228c2dd2980ba,4,1,35850,3,Argenti,Bronya,Tingyun,Fu Xuan,0,0.0,6.0,1.0,Rupture
b20fc510621511efa8d228c2dd2980ba,4,2,28600,3,Acheron,Guinaifen,Jiaoqiu,Aventurine,0,3.0,0.0,0.0,Rupture
b20fc511621511efad0528c2dd2980ba,4,1,40000,3,Robin,Jade,Yunli,Huohuo,0,0.0,0.0,0.0,Expostulation
b20fc511621511efad0528c2dd2980ba,4,2,34750,3,Ruan Mei,Himeko,Aventurine,Herta,1,1.0,0.0,6.0,Expostulation
b20fc512621511efad0928c2dd2980ba,4,1,34081,3,Kafka,Black Swan,Acheron,Luocha,0,0.0,1.0,0.0,Calumny
b20fc512621511efad0928c2dd2980ba,4,2,27756,3,Himeko,Herta,Ruan Mei,Aventurine,0,6.0,0.0,0.0,Expostulation
