uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
ba6e0bb91c3711f087018878734f76cf,4,1,3489,3,Acheron,Jiaoqiu,Pela,Luocha,0.0,0.0,6.0,0.0,Stunning Remark
ba6e0bb91c3711f087018878734f76cf,4,2,3721,3,Feixiao,Robin,Ruan Mei,Gallagher,0.0,1.0,0.0,6.0,Pursue and Eliminate
ba6e25ab1c3711f092a28878734f76cf,4,1,3677,3,Tribbie,Mydei,Sunday,Luocha,1.0,1.0,0.0,0.0,No Turning Back
ba6e25ab1c3711f092a28878734f76cf,4,2,3646,3,Feixiao,Robin,Ice Trailblazer,Imaginary March 7th,0.0,1.0,6.0,6.0,Pursue and Eliminate
ba6e264c1c3711f098408878734f76cf,4,1,3720,3,Aglaea,Sunday,Robin,Bronya,0.0,1.0,1.0,3.0,Stunning Remark
ba6e264c1c3711f098408878734f76cf,4,2,3876,3,Castorice,Tribbie,Ice Trailblazer,Ruan Mei,0.0,0.0,6.0,0.0,Withered Tree's Revival
ba6e26a61c3711f09a448878734f76cf,4,1,3598,3,Ice Trailblazer,Castorice,Gallagher,Tribbie,4.0,1.0,6.0,0.0,No Turning Back
ba6e26a61c3711f09a448878734f76cf,4,2,3361,3,Fugue,Firefly,Lingsha,Ruan Mei,0.0,2.0,0.0,0.0,Sweeping Storm
ba6e26ec1c3711f0ae068878734f76cf,4,1,3731,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2.0,2.0,0.0,0.0,Stunning Remark
ba6e26ec1c3711f0ae068878734f76cf,4,2,3788,3,Castorice,Ice Trailblazer,Tribbie,Gallagher,2.0,6.0,0.0,6.0,Withered Tree's Revival
ba797d461c3711f083e78878734f76cf,4,1,3505,3,The Herta,Jade,Lingsha,Tribbie,0.0,0.0,0.0,0.0,Knowledge and Decorum
ba797d461c3711f083e78878734f76cf,4,2,3484,3,Ruan Mei,Luocha,Ice Trailblazer,Castorice,1.0,0.0,6.0,0.0,Withered Tree's Revival
ba6e276f1c3711f099838878734f76cf,4,1,3635,3,Silver Wolf,Rappa,Lingsha,Fugue,0.0,2.0,0.0,1.0,Knowledge and Decorum
ba6e276f1c3711f099838878734f76cf,4,2,3666,3,Ruan Mei,Castorice,Blade,Luocha,1.0,0.0,6.0,0.0,Withered Tree's Revival
ba797d721c3711f0b8248878734f76cf,4,1,0,0,The Herta,Jade,Sunday,Huohuo,0.0,0.0,0.0,0.0,Knowledge and Decorum
ba797d721c3711f0b8248878734f76cf,4,2,3054,0,Aventurine,Clara,Robin,Topaz & Numby,0.0,3.0,0.0,0.0,Pursue and Eliminate
ba6e27ad1c3711f0bea18878734f76cf,4,1,3214,2,The Herta,Aventurine,Herta,Ice Trailblazer,0.0,0.0,6.0,6.0,Knowledge and Decorum
ba6e27ad1c3711f0bea18878734f76cf,4,2,3336,2,Castorice,Blade,Tribbie,Gallagher,0.0,0.0,0.0,6.0,Withered Tree's Revival
