uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
f7666544faf711ef80128878734f76cf,4,1,40000,3,Acheron,Jiaoqiu,Pela,Gallagher,0,0,6,6.0,Potential
f7666544faf711ef80128878734f76cf,4,2,40000,3,Jing Yuan,Sunday,Robin,Huohuo,0,1,1,0.0,Potential
f7667733faf711efa7c18878734f76cf,4,1,40000,3,Rappa,Tribbie,Ruan Mei,Fugue,0,1,0,0.0,Universality
f7667733faf711efa7c18878734f76cf,4,2,40000,3,Ice Trailblazer,Herta,Robin,Aventurine,6,6,1,0.0,Radiance
f76677cefaf711ef86838878734f76cf,4,1,40000,3,Acheron,Aventurine,Tribbie,Pela,0,0,0,6.0,Potential
f76677cefaf711ef86838878734f76cf,4,2,27960,3,The Herta,Jade,Robin,Fu Xuan,0,0,0,0.0,Radiance
f7667827faf711ef9dbb8878734f76cf,4,1,40000,3,Aglaea,Sunday,Robin,Ice Trailblazer,0,1,0,6.0,Universality
f7667827faf711ef9dbb8878734f76cf,4,2,25080,3,Acheron,Pela,Ruan Mei,Gallagher,0,6,0,6.0,Potential
f770ba63faf711efa3308878734f76cf,4,1,32120,3,Jade,Blade,Bailu,Bronya,1,0,1,3.0,Universality
f770ba63faf711efa3308878734f76cf,4,2,33280,3,Acheron,Fu Xuan,Jiaoqiu,Sunday,0,1,0,0.0,Potential
f7667866faf711efa9668878734f76cf,4,1,27280,3,Acheron,Kafka,Sparkle,Fu Xuan,2,0,0,0.0,Potential
f7667866faf711efa9668878734f76cf,4,2,40000,3,The Herta,Herta,Ice Trailblazer,Huohuo,0,6,4,0.0,Potential
f76678a9faf711efbadb8878734f76cf,4,1,40000,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2,2,0,0.0,Potential
f76678a9faf711efbadb8878734f76cf,4,2,36960,3,The Herta,Sunday,Herta,Gallagher,0,0,6,6.0,Universality
f770ba93faf711ef9cb28878734f76cf,4,1,40000,3,The Herta,Robin,Luocha,Jade,0,1,0,0.0,Potential
f770ba93faf711ef9cb28878734f76cf,4,2,26280,3,Fugue,Imaginary Trailblazer,Lingsha,Ruan Mei,1,6,0,0.0,Universality
f76678ebfaf711ef86088878734f76cf,4,1,25800,3,Lingsha,Ruan Mei,Fugue,Firefly,0,0,0,0.0,Universality
f76678ebfaf711ef86088878734f76cf,4,2,35240,3,The Herta,Jade,Robin,Aventurine,0,0,0,0.0,Universality
f7667922faf711ef8a068878734f76cf,4,1,40000,3,Fugue,Rappa,Lingsha,Ruan Mei,1,2,0,1.0,Potential
f7667922faf711ef8a068878734f76cf,4,2,40000,3,Ice Trailblazer,The Herta,Fu Xuan,Herta,6,2,2,6.0,Universality
f770bac4faf711efade78878734f76cf,4,1,31240,3,Jing Yuan,Sparkle,Sunday,Huohuo,0,0,0,0.0,Universality
f770bac4faf711efade78878734f76cf,4,2,40000,3,The Herta,Herta,Robin,Aventurine,0,6,0,0.0,Potential
f770baf2faf711ef89028878734f76cf,4,1,24120,2,Acheron,Aventurine,Pela,Silver Wolf,0,0,6,0.0,Potential
f770baf2faf711ef89028878734f76cf,4,2,29520,2,The Herta,Herta,Tribbie,Huohuo,0,6,0,0.0,Radiance
