uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
25b446e2f02c11ef87fc8878734f76cf,4,1,3502,3,Acheron,Jiaoqiu,Pela,Gallagher,0.0,0.0,6.0,6.0,Feats of Might
25b446e2f02c11ef87fc8878734f76cf,4,2,3705,3,Jing Yuan,Ruan Mei,Robin,Sunday,0.0,0.0,1.0,1.0,Sweeping Force
25b46d86f02c11ef8d538878734f76cf,4,1,3760,3,Fugue,Imaginary Trailblazer,Ruan Mei,Rappa,0.0,6.0,0.0,0.0,Hunter's Stride
25b46d86f02c11ef8d538878734f76cf,4,2,3666,3,Feixiao,Moze,Robin,Aventurine,0.0,6.0,0.0,0.0,Sweeping Force
25bdb95df02c11efb1c68878734f76cf,4,1,3424,3,The Herta,Jade,Sunday,Fu Xuan,0.0,0.0,0.0,0.0,Victorious by Wit
25bdb95df02c11efb1c68878734f76cf,4,2,3216,3,Acheron,Black Swan,Aventurine,Kafka,0.0,0.0,0.0,0.0,Sweeping Force
25b46d87f02c11efa6e68878734f76cf,4,1,3134,3,Jingliu,Ruan Mei,Ice Trailblazer,Luocha,1.0,0.0,6.0,0.0,Feats of Might
25b46d87f02c11efa6e68878734f76cf,4,2,3699,3,Aglaea,Sunday,Robin,Feixiao,0.0,1.0,0.0,0.0,Sweeping Force
25b46d88f02c11efa4cc8878734f76cf,4,1,3222,3,Jade,Robin,Fu Xuan,Sunday,1.0,0.0,1.0,0.0,Victorious by Wit
25b46d88f02c11efa4cc8878734f76cf,4,2,3394,3,Acheron,Jiaoqiu,Ruan Mei,Black Swan,0.0,0.0,0.0,1.0,Sweeping Force
25b46d89f02c11ef90768878734f76cf,4,1,3476,3,The Herta,Herta,Robin,Huohuo,0.0,6.0,0.0,0.0,Victorious by Wit
25b46d89f02c11ef90768878734f76cf,4,2,3398,3,Imaginary Trailblazer,Firefly,Lingsha,Ruan Mei,6.0,2.0,0.0,0.0,Barren of Life
25b46d8af02c11ef8ff28878734f76cf,4,1,3813,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2.0,2.0,0.0,0.0,Feats of Might
