uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
5d4423f3120b11f0a65d8878734f76cf,4,1,36600,3,Acheron,Herta,Jiaoqiu,Ruan Mei,0,6.0,0.0,0.0,Evince
5d4423f3120b11f0a65d8878734f76cf,4,2,40000,3,Jing Yuan,Sunday,Robin,Gallagher,0,1.0,1.0,6.0,Sanity
5d443f66120b11f0ae488878734f76cf,4,1,40000,3,Rappa,Imaginary Trailblazer,Ruan Mei,Fugue,0,6.0,0.0,0.0,Gnosis
5d443f66120b11f0ae488878734f76cf,4,2,40000,3,Herta,Robin,Tribbie,Aventurine,6,1.0,1.0,0.0,Evince
5d58a999120b11f094f58878734f76cf,4,1,40000,3,The Herta,Jade,Sunday,Tribbie,0,0.0,0.0,0.0,Evince
5d58a999120b11f094f58878734f76cf,4,2,26960,3,Acheron,Aventurine,Kafka,Pela,0,0.0,0.0,6.0,Gnosis
5d444086120b11f0b09a8878734f76cf,4,1,25520,3,Herta,Himeko,Tribbie,Gallagher,5,2.0,0.0,6.0,Evince
5d444086120b11f0b09a8878734f76cf,4,2,37600,3,Sunday,Aglaea,Robin,Luocha,1,0.0,1.0,0.0,Evince
5d444150120b11f09f428878734f76cf,4,1,40000,3,The Herta,Herta,Tribbie,Lingsha,0,6.0,0.0,0.0,Evince
5d444150120b11f09f428878734f76cf,4,2,21600,3,Sunday,Jing Yuan,Sparkle,Huohuo,0,0.0,0.0,0.0,Evince
5d444206120b11f0aca68878734f76cf,4,1,40000,3,The Herta,Tribbie,Herta,Gallagher,0,0.0,6.0,6.0,Evince
5d444206120b11f0aca68878734f76cf,4,2,40000,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2,2.0,0.0,0.0,Evince
5d58ab49120b11f0ae448878734f76cf,4,1,40000,3,The Herta,Jade,Lingsha,Tribbie,0,0.0,0.0,0.0,Evince
5d58ab49120b11f0ae448878734f76cf,4,2,27080,3,Jiaoqiu,Aventurine,Sparkle,Acheron,0,0.0,0.0,0.0,Sanity
5d4442bd120b11f0988b8878734f76cf,4,1,40000,3,Ice Trailblazer,The Herta,Lingsha,Herta,6,2.0,0.0,6.0,Evince
5d4442bd120b11f0988b8878734f76cf,4,2,31840,3,Sunday,Aglaea,Robin,Fu Xuan,1,0.0,0.0,2.0,Evince
5d58abd3120b11f0b6548878734f76cf,4,1,27840,2,The Herta,Robin,Herta,Aventurine,0,0.0,6.0,0.0,Evince
5d58abd3120b11f0b6548878734f76cf,4,2,25280,2,Jing Yuan,Sunday,Sparkle,Huohuo,0,0.0,0.0,0.0,Evince
5d58acf4120b11f09ad78878734f76cf,4,1,38560,2,The Herta,Herta,Tribbie,Huohuo,0,6.0,0.0,0.0,Sanity
5d58acf4120b11f09ad78878734f76cf,4,2,13320,2,Acheron,Aventurine,Pela,Silver Wolf,0,0.0,6.0,0.0,Sanity
5d58ad84120b11f0881d8878734f76cf,4,1,32200,2,The Herta,Ice Trailblazer,Herta,Luocha,0,6.0,6.0,0.0,Evince
5d58ad84120b11f0881d8878734f76cf,4,2,18320,2,Acheron,Silver Wolf,Pela,Fu Xuan,0,0.0,6.0,0.0,Evince
5d58ae19120b11f08d118878734f76cf,4,1,27880,2,Ruan Mei,Herta,The Herta,Aventurine,0,6.0,0.0,1.0,Evince
5d58ae19120b11f08d118878734f76cf,4,2,28320,2,Huohuo,Robin,Jade,Aglaea,0,0.0,0.0,0.0,Evince
5d58aeb2120b11f0b7c18878734f76cf,4,1,28360,2,Gallagher,Rappa,Imaginary Trailblazer,Ruan Mei,6,0.0,6.0,0.0,Gnosis
5d58aeb2120b11f0b7c18878734f76cf,4,2,30440,2,The Herta,Tribbie,Herta,Huohuo,0,0.0,6.0,0.0,Gnosis
5d444382120b11f0b9e98878734f76cf,4,1,40000,3,Firefly,Fugue,Lingsha,Ruan Mei,6,1.0,1.0,1.0,Gnosis
5d444382120b11f0b9e98878734f76cf,4,2,40000,3,The Herta,Herta,Ice Trailblazer,Tribbie,2,6.0,6.0,1.0,Evince
5d58af44120b11f090d48878734f76cf,4,1,32520,2,The Herta,Herta,Aventurine,Ice Trailblazer,0,6.0,0.0,6.0,Evince
5d58af44120b11f090d48878734f76cf,4,2,17520,2,Clara,Imaginary March 7th,Fu Xuan,Robin,1,6.0,0.0,0.0,Evince
5d444439120b11f093878878734f76cf,4,1,30800,3,Himeko,Fugue,Ruan Mei,Herta,6,0.0,0.0,6.0,Evince
5d444439120b11f093878878734f76cf,4,2,31320,3,Argenti,Sparkle,Tingyun,Huohuo,0,0.0,6.0,1.0,Gnosis
5d58b014120b11f0b62c8878734f76cf,4,1,33960,3,Acheron,Sparkle,Aventurine,Pela,2,2.0,0.0,6.0,Evince
5d58b014120b11f0b62c8878734f76cf,4,2,40000,3,The Herta,Tribbie,Serval,Huohuo,2,1.0,6.0,1.0,Evince
5d4444e5120b11f09da88878734f76cf,4,1,40000,3,The Herta,Herta,Sparkle,Fu Xuan,2,6.0,2.0,0.0,Evince
5d4444e5120b11f09da88878734f76cf,4,2,33440,3,Rappa,Fugue,Lingsha,Ruan Mei,0,1.0,1.0,0.0,Gnosis
5d44458d120b11f0a6cb8878734f76cf,4,1,27640,3,Himeko,Herta,Ruan Mei,Aventurine,1,6.0,1.0,1.0,Evince
5d44458d120b11f0a6cb8878734f76cf,4,2,40000,3,The Herta,Jade,Tribbie,Fu Xuan,2,1.0,1.0,1.0,Evince
5d444637120b11f0b6a68878734f76cf,4,1,27520,3,Rappa,Fugue,Ruan Mei,Gallagher,0,1.0,0.0,2.0,Gnosis
5d444637120b11f0b6a68878734f76cf,4,2,40000,3,Jade,The Herta,Ice Trailblazer,Lynx,0,0.0,6.0,6.0,Evince
5d4446f4120b11f0b88d8878734f76cf,4,1,40000,3,Seele,Sparkle,Tribbie,Sunday,6,2.0,1.0,1.0,Evince
5d4446f4120b11f0b88d8878734f76cf,4,2,40000,3,The Herta,Robin,Herta,Ice Trailblazer,2,1.0,6.0,6.0,Evince
5d4447ef120b11f0bc0e8878734f76cf,4,1,27280,3,Kafka,Black Swan,Tribbie,Acheron,6,0.0,0.0,0.0,Evince
5d4447ef120b11f0bc0e8878734f76cf,4,2,33240,3,Aglaea,Sunday,Robin,Huohuo,0,0.0,0.0,0.0,Sanity
5d4448ac120b11f089df8878734f76cf,4,1,39280,3,The Herta,Herta,Luocha,Robin,0,6.0,0.0,0.0,Evince
5d4448ac120b11f089df8878734f76cf,4,2,37040,3,Acheron,Sparkle,Jiaoqiu,Fu Xuan,2,1.0,0.0,0.0,Sanity
5d58b0b1120b11f0b1af8878734f76cf,4,1,40000,3,The Herta,Jade,Tribbie,Lingsha,2,1.0,0.0,1.0,Sanity
5d58b0b1120b11f0b1af8878734f76cf,4,2,38520,3,Rappa,Ruan Mei,Fugue,Gallagher,1,1.0,1.0,6.0,Gnosis
5d444943120b11f0a6878878734f76cf,4,1,25520,1,Acheron,Jiaoqiu,Pela,Aventurine,0,0.0,6.0,0.0,Evince
5d444943120b11f0a6878878734f76cf,4,2,24000,1,Jing Yuan,Sunday,Ice Trailblazer,Fu Xuan,1,0.0,6.0,1.0,Evince
5d4449de120b11f094de8878734f76cf,4,1,30160,3,Rappa,Fugue,Imaginary Trailblazer,Gallagher,0,1.0,6.0,6.0,Gnosis
5d4449de120b11f094de8878734f76cf,4,2,40000,3,The Herta,Jade,Tribbie,Huohuo,0,0.0,0.0,0.0,Evince
5d444a75120b11f08d718878734f76cf,4,1,40000,3,The Herta,Tribbie,Ruan Mei,Himeko,2,1.0,1.0,1.0,Evince
5d444a75120b11f08d718878734f76cf,4,2,40000,3,Jade,Robin,Aventurine,Herta,0,2.0,2.0,6.0,Evince
5d444b0f120b11f0b2778878734f76cf,4,1,40000,3,The Herta,Aventurine,Tribbie,Serval,0,0.0,0.0,6.0,Evince
5d444b0f120b11f0b2778878734f76cf,4,2,29000,3,Jing Yuan,Robin,Huohuo,Sunday,0,0.0,0.0,0.0,Evince
5d58b14f120b11f096428878734f76cf,4,1,40000,3,The Herta,Aventurine,Herta,Ice Trailblazer,1,0.0,6.0,5.0,Evince
5d58b14f120b11f096428878734f76cf,4,2,20400,3,Jade,Fu Xuan,Qingque,Sparkle,0,0.0,5.0,0.0,Evince
5d444cbb120b11f0ac688878734f76cf,4,1,40000,3,The Herta,Herta,Tribbie,Gallagher,0,6.0,1.0,6.0,Evince
5d444cbb120b11f0ac688878734f76cf,4,2,31600,3,Acheron,Jiaoqiu,Aventurine,Robin,2,0.0,0.0,0.0,Sanity
5d444d63120b11f0a75d8878734f76cf,4,1,26520,3,Firefly,Fugue,Lingsha,Ruan Mei,2,0.0,0.0,1.0,Gnosis
5d444d63120b11f0a75d8878734f76cf,4,2,39680,3,The Herta,Jing Yuan,Tribbie,Fu Xuan,0,2.0,1.0,2.0,Evince
5d444dfb120b11f088198878734f76cf,4,1,28160,3,Acheron,Jiaoqiu,Pela,Gallagher,0,0.0,6.0,6.0,Evince
5d444dfb120b11f088198878734f76cf,4,2,39880,3,Jing Yuan,Robin,Sunday,Fu Xuan,0,1.0,1.0,1.0,Evince
5d58b280120b11f0966b8878734f76cf,4,1,32680,3,Sunday,Mydei,Tribbie,Ice Trailblazer,0,0.0,0.0,6.0,Evince
5d58b280120b11f0966b8878734f76cf,4,2,38080,3,Robin,Herta,Jade,Huohuo,0,6.0,0.0,0.0,Evince
5d444e92120b11f0abf68878734f76cf,4,1,24000,3,Rappa,Ruan Mei,Imaginary Trailblazer,Gallagher,0,0.0,6.0,6.0,Gnosis
5d444e92120b11f0abf68878734f76cf,4,2,40000,3,The Herta,Tribbie,Jade,Aventurine,0,0.0,0.0,0.0,Evince
5d58b316120b11f0bcb88878734f76cf,4,1,24040,3,Acheron,Jiaoqiu,Pela,Fu Xuan,0,0.0,6.0,0.0,Evince
5d58b316120b11f0bcb88878734f76cf,4,2,40000,3,The Herta,Serval,Tribbie,Huohuo,0,6.0,0.0,0.0,Evince
